country,Sum of budget,genre,language,r date,Sum of revenue,Sum of score,title
AU,1500000,Drama, English,1956-10-25 00:00:00,199963,76,Rebel Without a Cause
AU,1500000,Drama, English,2017-01-26 00:00:00,64895106,74,Moonlight
AU,1500000,Horror, English,2022-07-01 00:00:00,123516163.2,72,The Exorcism of God
AU,1500000,"Horror, Mystery"," Spanish, Castilian",2008-05-16 00:00:00,32511655,72,[REC]
AU,1500000,"Horror, Thriller", English,2011-05-12 00:00:00,99870886,69,Insidious
AU,1500000,"Romance, Comedy, Drama", English,1953-09-02 00:00:00,12000000,79,Roman Holiday
CA,1500000,"History, Drama, Family", English,2015-09-11 00:00:00,21889329.6,73,Full Out
GB,1500000,"Action, Science Fiction", English,2017-01-27 00:00:00,23533154.4,60,iBoy
KR,1500000,"Action, Adventure, Drama, History, War", Korean,2004-02-05 00:00:00,56511542,80,Tae Guk Gi: The Brotherhood of War
US,1500000,"Comedy, Drama", English,2013-05-31 00:00:00,1400000,70,The Kings of Summer
US,1500000,"Comedy, Horror", English,2006-04-27 00:00:00,240396,58,Hatchet
US,1500000,"Comedy, Romance", English,1931-03-07 00:00:00,4250000,83,City Lights
US,1500000,"Crime, Drama, Thriller", English,2010-04-30 00:00:00,1605139,65,The Disappearance of Alice Creed
US,1500000,Drama, English,2016-10-21 00:00:00,2000000,74,I'm Not Ashamed
US,1500000,Drama," Spanish, Castilian",2004-02-24 00:00:00,3187700,77,Machuca
US,1500000,"Drama, Crime", English,1995-07-28 00:00:00,20412216,69,Kids
US,1500000,"Drama, Science Fiction", English,1976-05-28 00:00:00,192163491.4,65,The Man Who Fell to Earth
US,1500000,Horror, English,2016-02-12 00:00:00,30351664,47,Cabin Fever
US,1500000,"Horror, Thriller", English,2013-04-19 00:00:00,1541131,55,The Lords of Salem
US,1500000,"Thriller, Horror, Fantasy", English,2001-10-23 00:00:00,2264858.8,45,Wishmaster 3: Beyond the Gates of Hell
AU,1488000,"Fantasy, Animation, Family", English,1938-06-02 00:00:00,184925486,71,Snow White and the Seven Dwarfs
AU,1475001.4,"Drama, Action", Chinese,2006-06-09 00:00:00,68072848,75,Fearless
AU,1470000,Horror, English,2015-06-24 00:00:00,16184,37,The Human Centipede 3 (Final Sequence)
AU,1448864,"Drama, War", English,1930-06-20 00:00:00,3270000,78,All Quiet on the Western Front
TW,1413543,"Fantasy, Thriller, Crime", Chinese,2019-08-29 00:00:00,1862261,60,The 9th Precinct
JP,1400010,"Action, Crime, Horror", Japanese,2001-12-22 00:00:00,80631,70,Ichi the Killer
AU,1400000,"Crime, Thriller", English,1955-04-20 00:00:00,3000000,80,Dial M for Murder
AU,1400000,Drama, English,1951-07-11 00:00:00,8400000,82,All About Eve
DE,1400000,"Drama, Horror", German,1979-04-12 00:00:00,57450549.6,74,Nosferatu the Vampyre
AU,1350000,"Comedy, Crime", English,1998-11-12 00:00:00,28356188,81,"Lock, Stock and Two Smoking Barrels"
JP,1350000,"Horror, Thriller", Japanese,2010-11-20 00:00:00,4160000,60,Paranormal Activity: Tokyo Night
FR,1344000,"Drama, Romance", French,2011-09-14 00:00:00,21185963.6,60,Desire
PL,1300000,Drama, Polish,2019-09-18 00:00:00,10951283,77,Corpus Christi
US,1300000,Drama, English,2002-08-31 00:00:00,447741,58,Ken Park
US,1300000,Horror, English,2014-08-22 00:00:00,2736371,60,The Possession of Michael King
AU,1288000,"Mystery, Drama, Thriller, Romance", English,1982-09-01 00:00:00,6002370,79,Rebecca
AU,1261569,"Action, Crime, Drama, Thriller", English,2022-12-01 00:00:00,102023958,74,The Enforcer
KR,1260400,"Comedy, Romance, Drama", Korean,2004-06-03 00:00:00,5331377,72,Windstruck
AU,1255000,"Action, Thriller, Crime", Korean,2011-05-06 00:00:00,43059790,77,The Man from Nowhere
HK,1250000,"Fantasy, Action", Cantonese,1987-07-18 00:00:00,71842476.2,73,A Chinese Ghost Story
IT,1250000,"Drama, Romance", Italian,1972-12-15 00:00:00,36144000,70,Last Tango in Paris
US,1250000,"Action, Crime, Drama, Thriller", English,1983-05-27 00:00:00,6149983,52,Chained Heat
US,1250000,Drama, English,1945-11-29 00:00:00,11000000,77,The Lost Weekend
US,1250000,"Horror, Thriller", English,1981-05-01 00:00:00,21722776,61,Friday the 13th Part 2
AU,1243777.2,"Comedy, Drama"," Spanish, Castilian",2011-05-13 00:00:00,5723917,45,"Sex, Party and Lies"
DE,1204600,Thriller, German,2014-09-25 00:00:00,7700259,76,Who Am I
AU,1200000,"Comedy, Romance", English,2000-11-16 00:00:00,2509344,70,But I'm a Cheerleader
AU,1200000,"Comedy, Science Fiction, Fantasy, Horror", English,1975-12-18 00:00:00,2318156,75,The Rocky Horror Picture Show
AU,1200000,"Crime, Thriller", English,1993-07-30 00:00:00,2990680,81,Reservoir Dogs
AU,1200000,"Crime, Thriller", English,2020-07-01 00:00:00,7021533,77,Strangers on a Train
AU,1200000,Drama, English,1989-11-30 00:00:00,24741667,69,"sex, lies, and videotape"
AU,1200000,"Fantasy, Family, Animation, Adventure", English,1977-12-29 00:00:00,71215869,68,The Rescuers
AU,1200000,"Horror, Mystery, Crime", English,2004-12-02 00:00:00,103880027,74,Saw
AU,1200000,"Horror, Thriller", Japanese,2001-09-13 00:00:00,19400000,71,Ring
AU,1200000,"Science Fiction, Thriller", English,2022-12-01 00:00:00,29845992.2,57,Rubikon
AU,1200000,Western, Italian,1969-07-31 00:00:00,25253887,85,"The Good, the Bad and the Ugly"
ES,1200000,"Action, Crime, Thriller"," Spanish, Castilian",2021-01-29 00:00:00,0,64,Below Zero
TH,1200000,"Drama, Horror, Romance", Thai,2019-03-14 00:00:00,192806554.6,64,Inhuman Kiss
US,1200000,"Animation, Fantasy, Science Fiction", English,1983-08-26 00:00:00,760883,66,Fire and Ice
US,1200000,"Comedy, Fantasy, Romance", English,1985-08-23 00:00:00,80000000,62,Teen Wolf
US,1200000,"Crime, Horror, Thriller", English,2003-01-01 00:00:00,103880027,70,Saw
US,1200000,"Drama, Horror, Thriller", English,2007-02-20 00:00:00,1382654.2,55,Open Water 2: Adrift
US,1200000,Horror, English,2014-10-14 00:00:00,3174356,54,Wrong Turn 6: Last Resort
US,1200000,"Music, Comedy, Drama, Romance", English,1984-01-10 00:00:00,38682707,68,Breakin'
US,1181389,"Horror, Action", English,2015-10-08 00:00:00,56191,49,Navy Seals vs. Zombies
CZ,1130710,"Comedy, Romance", Czech,2011-08-25 00:00:00,6638849,75,Men in Hope
AU,1125000,Comedy, English,2005-12-01 00:00:00,18673274,63,Waiting...
AU,1100000,"Action, Thriller", Thai,2005-03-10 00:00:00,20112926,71,Ong Bak: Muay Thai Warrior
AU,1100000,"Action, Thriller, Crime", Indonesian,2012-03-22 00:00:00,9148519,74,The Raid
AU,1100000,"Adventure, Science Fiction", English,1972-03-09 00:00:00,0,64,Silent Running
AU,1100000,"Fantasy, Horror", English,1986-03-19 00:00:00,5450815,49,Troll
AU,1100000,"Horror, Thriller", English,2005-11-02 00:00:00,29005064,62,Wolf Creek
AU,1100000,"Horror, Thriller", English,2009-07-30 00:00:00,0,62,Lake Mungo
US,1073000,"Comedy, Romance", English,1938-02-18 00:00:00,70509954.8,76,Bringing Up Baby
AU,1065504.6,Animation, Japanese,2010-04-20 00:00:00,18434328,75,Summer Wars
AU,1039000,"Drama, Romance", English,1944-12-08 00:00:00,10564439,82,Casablanca
US,1030064,"Drama, Romance, Thriller", English,2013-10-16 00:00:00,128899822.4,71,Kill Your Darlings
US,1005000,"Drama, War", English,1928-11-01 00:00:00,2305000,60,Noah's Ark
AU,1000000,Action, English,1986-07-03 00:00:00,10499694,59,American Ninja
AU,1000000,"Action, Thriller, Romance", English,2011-11-23 00:00:00,15113105,65,X
AU,1000000,"Adventure, Action, Thriller", English,1963-05-06 00:00:00,59567035,70,Dr. No
AU,1000000,"Adventure, Animation, Fantasy", Japanese,2004-07-08 00:00:00,3301446,79,Nausicaä of the Valley of the Wind
AU,1000000,"Comedy, Drama", English,1985-08-01 00:00:00,51525171,78,The Breakfast Club
AU,1000000,"Drama, Mystery, Thriller", English,2023-02-23 00:00:00,45013424,77,Missing
AU,1000000,"Drama, Romance", English,1977-03-17 00:00:00,225000000,78,Rocky
AU,1000000,"Drama, Romance", English,2006-03-08 00:00:00,5382,65,Loving Annabelle
AU,1000000,"Drama, Romance", English,2010-12-16 00:00:00,16566240,69,Blue Valentine
AU,1000000,Horror, English,2023-03-16 00:00:00,9423445,74,Pearl
AU,1000000,"Horror, Action, Comedy, TV Movie, Science Fiction, Adventure", English,2013-09-09 00:00:00,1240261.6,39,Sharknado
AU,1000000,"Horror, Mystery", English,2022-10-08 00:00:00,14575148,64,Hellraiser
AU,1000000,"Horror, Mystery, Thriller", English,2022-03-24 00:00:00,15113105,68,X
AU,1000000,"Horror, Thriller", English,1987-10-22 00:00:00,14575148,69,Hellraiser
AU,1000000,"Horror, Thriller", English,2012-05-24 00:00:00,42411721,52,Chernobyl Diaries
AU,1000000,"Horror, Thriller", English,2022-08-25 00:00:00,354836,64,The Invitation
AU,1000000,"Horror, Thriller, Mystery", English,2015-04-30 00:00:00,64364198,55,Unfriended
AU,1000000,"Horror, Thriller, Mystery", English,2018-02-09 00:00:00,1786396,62,The Ritual
AU,1000000,"Horror, Thriller, Mystery", English,2018-08-09 00:00:00,16434588,63,Unfriended: Dark Web
AU,1000000,"Science Fiction, Drama", English,2014-09-15 00:00:00,852399,76,I Origins
AU,1000000,"Science Fiction, Horror, Thriller", English,2017-08-09 00:00:00,956425,63,The Endless
AU,1000000,"Thriller, Action, Animation, Science Fiction", English,2018-01-23 00:00:00,3469151,67,Batman: Gotham by Gaslight
AU,1000000,"Thriller, Horror", English,2015-08-07 00:00:00,354836,65,The Invitation
AU,1000000,"Thriller, Mystery", English,1955-06-23 00:00:00,37034514,84,Rear Window
CA,1000000,"Horror, Thriller, Adventure", English,2013-09-08 00:00:00,12931420,57,The Green Inferno
IT,1000000,"Adventure, Comedy", Italian,1988-05-01 00:00:00,12931420,47,The Green Inferno
KR,1000000,"Thriller, Drama, Action", Korean,2016-08-10 00:00:00,22418385.8,73,Tunnel
UA,1000000,"War, Drama", Ukrainian,2022-08-24 00:00:00,102414815.2,76,Sniper: The White Raven
US,1000000,Action, English,2022-04-22 00:00:00,22790427.2,52,Lord of the Streets
US,1000000,"Action, Horror, Science Fiction", English,2016-05-17 00:00:00,51647856.4,58,Cyborg X
US,1000000,"Adventure, Family, Fantasy", English,1963-06-19 00:00:00,156936204.6,71,Jason and the Argonauts
US,1000000,"Adventure, Romance", English,1952-02-20 00:00:00,10750000,74,The African Queen
US,1000000,Drama, English,2014-05-09 00:00:00,1156309,61,Palo Alto
US,1000000,Drama, English,2014-10-17 00:00:00,101053,68,Camp X-Ray
US,1000000,"Drama, Music, Romance", English,2006-07-25 00:00:00,1574623,57,9 Songs
US,1000000,"Drama, Thriller", English,2002-02-12 00:00:00,23335679.6,48,Sexual Predator
US,1000000,Family, English,2017-07-11 00:00:00,5199,56,Camp Cool Kids
US,1000000,Horror, English,1981-03-13 00:00:00,17985130,66,The Howling
US,1000000,Horror, English,2003-02-20 00:00:00,50056423.4,78,Demon Slayer
US,1000000,"Horror, Comedy, Fantasy", English,1993-01-08 00:00:00,8556940,56,Leprechaun
US,1000000,"Horror, Science Fiction, Comedy", English,2012-06-16 00:00:00,8663341.8,51,Piranhaconda
US,1000000,"Horror, Thriller", English,2005-09-16 00:00:00,10047674,58,Cry_Wolf
US,1000000,"Horror, Thriller", English,2016-03-12 00:00:00,0,67,Hush
US,1000000,"Horror, Thriller, Mystery", English,2013-08-23 00:00:00,26887177,66,You're Next
US,1000000,"Science Fiction, Action, Thriller", English,2017-06-16 00:00:00,23525362.8,48,Kill Switch
US,1000000,"Thriller, Horror", English,2010-01-28 00:00:00,20349255,60,The Final
US,1000000,"Thriller, Horror", English,2012-01-06 00:00:00,101759490,47,The Devil Inside
US,980000,"Drama, Horror, Thriller", English,1962-10-12 00:00:00,2935750.2,79,What Ever Happened to Baby Jane?
DK,965000,"Action, Crime, Drama, Thriller", Danish,1996-08-30 00:00:00,191820413.2,70,Pusher
AU,961023.8,"Animation, Action, Science Fiction, Drama", Japanese,2022-10-13 00:00:00,92300000,83,Evangelion: 3.0+1.0 Thrice Upon a Time
AU,961023.8,"Comedy, Drama", Italian,1960-08-24 00:00:00,19647000,82,La Dolce Vita
AU,961023.8,Drama, Japanese,2006-04-07 00:00:00,55240,83,Ikiru
KR,961023.8,"Romance, Drama, Fantasy", Korean,2018-03-14 00:00:00,18588844,83,Be with You
TR,961023.8,Drama, Turkish,2019-10-11 00:00:00,19289062,83,Miracle in Cell No. 7
US,950000,"Drama, Thriller", English,2005-01-14 00:00:00,8267066,68,Hard Candy
AU,947000,Comedy, English,2018-09-26 00:00:00,134072628.2,71,The Producers
AU,935000,"Drama, War", English,1958-04-26 00:00:00,69530233,83,Paths of Glory
AU,927262,"Crime, Drama, Mystery, Thriller", English,1944-12-01 00:00:00,2500000,81,Double Indemnity
AU,923000,"Adventure, Comedy, Drama", English,1976-10-01 00:00:00,4000000,80,The Gold Rush
MX,922000,Horror," Spanish, Castilian",2021-05-05 00:00:00,1474579,61,The Exorcism of Carmen Farias
AU,910000,"Crime, Drama", English,1984-12-14 00:00:00,9600000,80,On the Waterfront
JP,903852,"Action, Romance, Animation", Japanese,2014-12-06 00:00:00,19840000,78,The Last: Naruto the Movie
IT,902001.4,Drama, Italian,2000-10-27 00:00:00,14493284,74,Malena
US,902001.4,Drama, English,2021-12-25 00:00:00,25000000,74,American Underdog
AU,900000,"Action, Crime, Thriller", Cantonese,1992-08-04 00:00:00,20483423,68,Police Story 3: Super Cop
AU,900000,Drama, English,2014-01-28 00:00:00,17549645,74,Fruitvale Station
AU,900000,Drama, English,2018-08-30 00:00:00,2019874,69,The Miseducation of Cameron Post
US,900000,"Drama, Thriller", English,2006-08-25 00:00:00,381420,62,The Quiet
US,900000,Horror, English,1992-01-29 00:00:00,6980986,48,Children of the Corn II: The Final Sacrifice
US,900000,"Science Fiction, Comedy, Horror", English,1985-10-18 00:00:00,2023414,70,Re-Animator
AU,880000,"Thriller, Mystery, Drama", English,2018-09-13 00:00:00,75636047,76,Searching
AU,858000,"Animation, Drama, Family", English,1943-04-15 00:00:00,268000000,70,Bambi
HK,850000,"Drama, Action, Thriller", Cantonese,1978-03-23 00:00:00,211802400.4,64,Game of Death
MX,849080,Drama," Spanish, Castilian",2019-10-21 00:00:00,4679111.6,78,I'm No Longer Here
AU,839727,"Mystery, Drama", English,1942-01-23 00:00:00,23218000,80,Citizen Kane
AU,835001.4,"Drama, Thriller", English,2020-03-05 00:00:00,13601384,75,Dark Waters
DE,830001.4,"Drama, Thriller", German,2001-03-07 00:00:00,13782896,74,The Experiment
AU,830000,"Animation, Thriller", Japanese,2001-06-02 00:00:00,112536,83,Perfect Blue
US,829000,"Crime, Thriller, Mystery", English,1958-03-30 00:00:00,2247500,78,Touch of Evil
US,825000,"Comedy, Romance, Drama", English,2008-02-19 00:00:00,15327010,55,After Sex
US,825000,"Mystery, Science Fiction, Thriller", English,2004-10-15 00:00:00,27830160,57,Cube Zero
GB,810000,Horror, English,1973-12-01 00:00:00,61653477.2,74,The Wicker Man
AU,800000,Drama, English,1940-05-22 00:00:00,1591000,78,The Grapes of Wrath
NO,800000,"Horror, Comedy", Norwegian,2009-01-09 00:00:00,2166797,60,Dead Snow
US,800000,"Animation, Comedy"," Spanish, Castilian",2006-04-21 00:00:00,7800000,77,An Egg-celent movie
US,800000,"Comedy, Drama", English,1996-05-24 00:00:00,5034794,72,Welcome to the Dollhouse
US,800000,"Horror, Mystery, Thriller", English,1990-11-10 00:00:00,10676054.6,56,Psycho IV: The Beginning
US,800000,"Horror, Thriller", English,1984-03-09 00:00:00,14568989,57,Children of the Corn
US,800000,"Horror, Thriller", English,2023-03-03 00:00:00,2119530.2,55,Children of the Corn
AU,792225.8,"Horror, Science Fiction", English,2022-08-18 00:00:00,4400000,63,Crimes of the Future
IT,786801,Horror, Italian,1981-08-14 00:00:00,1845819,62,The House by the Cemetery
GR,783000,Drama, Greek,1964-12-14 00:00:00,9000000,75,Zorba the Greek
AU,777000,"Comedy, Drama", English,1974-04-25 00:00:00,140000000,70,American Graffiti
AU,777000,"Science Fiction, Action, Drama", English,1971-03-11 00:00:00,2437000,65,THX 1138
US,765001.4,"Drama, Comedy", English,2013-07-05 00:00:00,81071,74,Stuck in Love
JP,760000,"Action, Science Fiction", Japanese,1973-03-17 00:00:00,980000,62,Godzilla vs. Megalon
AU,750000,"Action, Adventure, Comedy, Drama, War", English,1984-10-26 00:00:00,1000000,80,The General
AU,750000,Drama," Spanish, Castilian",2015-08-01 00:00:00,54359734.8,76,The Holy Mountain
AU,750000,"Horror, Thriller", English,2012-04-11 00:00:00,1011535,54,The Innkeepers
US,750000,"Thriller, Crime, Drama", English,2016-01-05 00:00:00,0,59,Adulterers
US,750000,"Thriller, Drama, Action, Crime", English,2019-01-04 00:00:00,0,64,Rust Creek
RU,744835,"Horror, Thriller", Russian,2021-03-11 00:00:00,257720413.2,69,The Ex
AU,730000,Western, English,2004-04-02 00:00:00,8000000,77,High Noon
AU,700000,"Adventure, Drama, Horror", English,2007-06-01 00:00:00,1271556,59,Black Water
KR,700000,"Thriller, Crime, Drama, Horror", Korean,2010-09-02 00:00:00,94400921.8,72,Bedevilled
US,700000,Drama, English,2016-09-02 00:00:00,200242,57,White Girl
US,700000,Horror, English,1985-08-02 00:00:00,2264858.8,45,The Hills Have Eyes Part II
NO,688960,"History, Drama", Norwegian,2018-03-09 00:00:00,70628664,73,Utøya: July 22
AU,669601.4,"Drama, Romance", English,2017-12-26 00:00:00,477815,75,Breathe
AR,667000,"Drama, Mystery, Crime"," Spanish, Castilian",2018-04-19 00:00:00,100216295,62,Perdida
US,660000,"Horror, Comedy, Science Fiction", English,1978-08-03 00:00:00,16000000,59,Piranha
AU,650000,Drama, English,2017-06-29 00:00:00,6477294,66,Lady Macbeth
US,650000,"Action, Adventure, Family, Fantasy", English,1958-12-23 00:00:00,257720413.2,69,The 7th Voyage of Sinbad
US,650000,"Horror, Thriller", English,1978-11-22 00:00:00,50563960.6,59,Day of the Woman
AU,630000,"Comedy, Drama, Family", English,1947-11-21 00:00:00,2700000,74,Miracle on 34th Street
JP,625000,"Action, Animation, Fantasy, Comedy", Japanese,2015-07-03 00:00:00,72289914.6,74,Little Witch Academia: The Enchanted Parade
AU,600000,"Horror, Mystery", English,1999-12-09 00:00:00,248300000,63,The Blair Witch Project
AU,600000,Western, Italian,2010-04-24 00:00:00,15000000,80,For a Few Dollars More
GB,600000,"Thriller, Mystery", English,2009-06-19 00:00:00,394717,67,Exam
US,600000,"Horror, Comedy", English,1995-03-12 00:00:00,185898,45,The Return of the Texas Chainsaw Massacre
US,587211,"Comedy, Family", English,2012-08-24 00:00:00,587211,60,Thunderstruck
XC,580000,"Fantasy, Family, Romance", Czech,1973-11-16 00:00:00,23146523.2,76,Three Wishes for Cinderella
GB,560000,"Music, Comedy", English,1964-07-07 00:00:00,1626784,74,A Hard Day's Night
